ens	gene	classical_nonclassical_pval	classical_nonclassical_fdr	classical_nonclassical_AUC	classical_nonclassical_logFC	upregulated_in	intermediate_nonclassical_pval	intermediate_nonclassical_fdr	intermediate_nonclassical_AUC	intermediate_nonclassical_logFC	intermediate_classical_pval	intermediate_classical_fdr	intermediate_classical_AUC	intermediate_classical_logFC	relative_classic	relative_nonclassic
ENSG00000111666	CHPT1	0.549025932551699	0.612565038774556	0.494695149398033	0.00279738402164043	nonsig	0.761125181871779	0.88921291587881	0.493373949392983	-0.00680952198154502	0.857540203387657	0.899280620051635	0.499303657333314	-0.0110598268711918	nonsig	nonsig
ENSG00000122741	DCAF10	0.549767694484365	0.61308170109953	0.504713661694129	0.0172033208211933	nonsig	0.306619772544536	0.548385480730054	0.488148708142482	-0.0110082195363071	0.338145774535087	0.438595522708172	0.492847734643874	-0.0244807813753314	nonsig	nonsig
ENSG00000108479	GALK1	0.549843693121417	0.61308170109953	0.497311913169724	0.00189416972200694	nonsig	0.364422784344174	0.606798315441006	0.51336327655979	0.0134606639881404	0.156177568826794	0.238820014443905	0.508721986960688	0.0097402941315876	nonsig	nonsig
ENSG00000056558	TRAF1	0.549889797717513	0.61308170109953	0.509755409457755	0.0363877628929088	nonsig	0.886132927741278	0.950854821088266	0.502356917330013	0.0334509925385701	0.96727124528698	0.978573135939583	0.504522686608032	-0.00330467790288745	nonsig	nonsig
ENSG00000163932	PRKCD	0.550936694835984	0.614099706728766	0.505190733708228	0.0247615066205211	nonsig	0.130891619475329	0.329772199247745	0.478187397162805	-0.036400372517984	0.0319589955488624	0.0625415055751511	0.475517063936059	-0.0603618207063452	nonsig	nonsig
ENSG00000186468	RPS23	0.551224571527807	0.614271383861366	0.507913689589369	-0.028313622457576	nonsig	0.00264816172457558	0.0201198909835717	0.574131720549651	0.1229637824001	0.00133394786974402	0.00393411746417436	0.556288092304351	0.149784652672326	nonsig	nonsig
ENSG00000071243	ING3	0.551549686310942	0.614484464792647	0.510100930052684	0.0427853205436832	nonsig	0.660819375210236	0.829685393389815	0.491795259483257	0.00276935521032144	0.344674454762793	0.445552414903228	0.488426548831325	-0.0432019660295962	nonsig	nonsig
ENSG00000132589	FLOT2	0.552083193877892	0.614929557452827	0.495194410808138	0.0127169071876081	nonsig	0.466186413258081	0.688551480669885	0.483190287721795	-0.0269865781959524	0.31518297353838	0.41552306180088	0.484600204889978	-0.044497370797048	nonsig	nonsig
ENSG00000159110	IFNAR2	0.552634420528951	0.615390741492272	0.510232481471854	0.0400566070797879	nonsig	0.192552542059422	0.418184389735299	0.531440387779606	0.106338351286938	0.0618135465094828	0.110117377691	0.531642282870915	0.0697109412659119	nonsig	nonsig
ENSG00000233559	LINC00513	0.552765447032283	0.615390741492272	0.491766149125421	-0.0112933750053736	nonsig	0.779909700956376	0.900152318332196	0.493640770222795	-0.0153779439183149	0.800994446644049	0.855226504339121	0.502457263444134	-0.00447886284856928	nonsig	nonsig
ENSG00000067365	METTL22	0.554087170464128	0.616712594047995	0.506625119664243	0.0141869497832065	nonsig	0.244506231826559	0.479708891770876	0.485569440120959	-0.0232143067515545	0.0919486740964619	0.153997250156447	0.48353798726283	-0.0373054948982309	nonsig	nonsig
ENSG00000104517	UBR5	0.554239623680043	0.61673269473029	0.507198874046648	0.0313096378738788	nonsig	0.860579015957533	0.936716580699506	0.494552408057989	-0.00478211467505246	0.466615167260817	0.56409299329818	0.490093050264138	-0.0359609033421938	nonsig	nonsig
ENSG00000100227	POLDIP3	0.556478578445232	0.619073987026707	0.508122903894556	0.0216747346958967	nonsig	0.431280735407923	0.664118741200013	0.515697958820652	0.0341281519164465	0.199214146673375	0.290589230478105	0.513485442897541	0.0166358901526179	nonsig	nonsig
ENSG00000117691	NENF	0.560052260479231	0.622898648409886	0.507165589952641	0.017916618239987	nonsig	0.0708849895066587	0.220985881009549	0.52901676524214	0.0416794728731613	0.026837003245268	0.0538264894635205	0.523885733709122	0.021066929396317	nonsig	nonsig
ENSG00000046651	OFD1	0.560343425446232	0.623071475496186	0.506591835570236	0.0188688765155743	nonsig	0.686717004654611	0.846225653694954	0.506425934984658	0.0072317015403302	0.669339040141927	0.747882894204012	0.503042663380873	-0.0103001029220538	nonsig	nonsig
ENSG00000164024	METAP1	0.562081442274674	0.624852649854282	0.506016496230973	0.0110819685886124	nonsig	0.118278887078435	0.308768797334141	0.52339129274692	0.029843730436089	0.0744320459144062	0.128796628469536	0.518402330269426	0.01885548559125	nonsig	nonsig
ENSG00000119682	AREL1	0.56245189749638	0.625113043742041	0.506767765781415	0.0254092513008914	nonsig	0.206559904697465	0.437120093525817	0.515297727575933	0.0228853024264644	0.315672674731784	0.415792739478805	0.507702258038627	-0.0044459424829745	nonsig	nonsig
ENSG00000162032	SPSB3	0.564461830219333	0.627194997306663	0.504396670322634	0.0212448565443622	nonsig	0.839604701186987	0.927750053876013	0.505203006181349	0.0068974154506911	0.785701758259759	0.842623362620713	0.503432143177494	-0.0131955947151528	nonsig	nonsig
ENSG00000114391	RPL24	0.56540985101234	0.628096297820292	0.508725187500396	0.0174347261060747	nonsig	0.624183147520745	0.807030137867248	0.490216569573531	0.00869744382109726	0.314664093637945	0.415059938403142	0.483561592098989	-0.0107045242188975	nonsig	nonsig
ENSG00000128590	DNAJB9	0.566042467725904	0.628580052243115	0.495896546695999	0.0145819828015848	nonsig	0.481379569278453	0.700273871682829	0.490572330679948	-0.00531524921681404	0.939040916153559	0.960173521441329	0.500384758829389	-0.0189209991676075	nonsig	nonsig
ENSG00000225190	PLEKHM1	0.566119275641925	0.628580052243115	0.49565721821052	0.00387800294492657	nonsig	0.922526192893483	0.967872130587149	0.497064970872059	-0.0109966258748249	0.721508370435406	0.791886229539706	0.500979600700592	-0.0131076276781417	nonsig	nonsig
ENSG00000115561	CHMP3	0.566302585243145	0.628631486134687	0.494614316598302	0.00896706695618398	nonsig	0.754290614173012	0.886045712042114	0.50542535687286	0.00681560832895299	0.377041897641924	0.479558001185917	0.508528427304186	-0.00190250763843019	nonsig	nonsig
ENSG00000123064	DDX54	0.566833170331056	0.628972803082363	0.493164081073713	0.00275707599569349	nonsig	0.450805161394377	0.679803935339647	0.512673989416107	0.0350585701141683	0.0499953947435396	0.0919554575062538	0.522832958016438	0.0338728268053491	nonsig	nonsig
ENSG00000147475	ERLIN2	0.566884182512237	0.628972803082363	0.503510679439306	0.0136773490507585	nonsig	0.945350574433667	0.979993493631637	0.501423044425668	0.00185069732883162	0.799632329347319	0.854169636725989	0.498196590517465	-0.00991918515201507	nonsig	nonsig
ENSG00000158050	DUSP2	0.567612172692008	0.629628295983472	0.489811897320155	0.00422221684188986	nonsig	0.0584369390100255	0.194464911614943	0.53486458842887	0.101457092796206	0.000709294839086666	0.00223640843116513	0.547521256154961	0.0999358422366353	nonsig	nonsig
ENSG00000156671	SAMD8	0.567845254627913	0.62973462384908	0.492539608071868	-0.00651152773785385	nonsig	0.693571813087931	0.848973339626705	0.488749055009561	-0.018909097124114	0.876180230923768	0.913608516180225	0.504378697107463	-0.011675953350284	nonsig	nonsig
ENSG00000136104	RNASEH2B	0.568812996391187	0.630655433785735	0.508179962341425	0.0281265461489778	nonsig	0.136827580041628	0.337581593984426	0.523902699337395	0.0346655549032555	0.139070289095475	0.217352820019259	0.51504572256764	0.00314870534370724	nonsig	nonsig
ENSG00000136731	UGGT1	0.568959361914671	0.630665341020876	0.503230142075533	0.0112136731039913	nonsig	1	1	0.502223506915107	0.0121663546643152	0.994934302312471	0.996966592926471	0.500830890232791	0.00391775568573668	nonsig	nonsig
ENSG00000134061	CD180	0.569419239401099	0.631022673173543	0.496646231289584	-0.00748110516904655	nonsig	0.107388153356981	0.290412794023612	0.534553297460755	0.074117110664749	0.00013253979804829	0.000506854277703001	0.549555993031852	0.08368891102447	nonsig	nonsig
ENSG00000096968	JAK2	0.569673270430579	0.63115177160935	0.49814243056304	0.0159099915981715	nonsig	0.920584419879106	0.96742113522843	0.502334682260862	0.017999829000802	0.552239264694808	0.643694687753232	0.503330642382011	-0.00164424357913751	nonsig	nonsig
ENSG00000114030	KPNA1	0.571284498122772	0.632784108589283	0.494569937806293	-0.0001158180093035	nonsig	0.704034035218249	0.855008062802351	0.495686396584693	-0.000381950643060599	0.339279664185268	0.439941898543712	0.513121928420695	0.0045998520722126	nonsig	nonsig
ENSG00000153214	TMEM87B	0.572334768046169	0.633794462008656	0.496196103542062	0.00904146143926973	nonsig	0.284565460952514	0.525924647728991	0.48788188731267	-0.0130689681142359	0.272964948538877	0.37107315265992	0.492706105626921	-0.0250576806447629	nonsig	nonsig
ENSG00000164329	PAPD4	0.573168406107685	0.63452843938846	0.493393899818047	-0.0142222350738552	nonsig	0.81810720753426	0.918566563673697	0.503313025303509	-0.00626603205361393	0.460824800216486	0.559303096586473	0.508077574933552	0.00780663704512645	nonsig	nonsig
ENSG00000121879	PIK3CA	0.573357709539979	0.63452843938846	0.496914088998497	0.0025816961347013	nonsig	0.94406261426869	0.979405874967512	0.501778805532085	-0.0010988623059055	0.45016422226441	0.549854569063449	0.507999678974228	-0.00156169675901156	nonsig	nonsig
ENSG00000076685	NT5C2	0.573412385736313	0.63452843938846	0.492211522002371	-0.00322594888217175	nonsig	1	1	0.498421310090274	0.000332005137498824	0.525798050315577	0.620279499459687	0.506838321035214	0.00544866450715859	nonsig	nonsig
ENSG00000281649	EBLN3P	0.574369839658491	0.635434714125558	0.507861386013073	0.0203710043889855	nonsig	0.319503129842707	0.56186096907377	0.522301774358518	0.0601920297927717	0.0829038587398747	0.141377111764134	0.520732127598302	0.0415774813390469	nonsig	nonsig
ENSG00000097033	SH3GLB1	0.5754577887192	0.636373902655099	0.492110084763493	-0.0217502804052249	nonsig	0.57935174414058	0.776296343111916	0.486525548094455	-0.0387820121323898	0.690143827654197	0.765547504255526	0.492366195986234	-0.0212055158854017	nonsig	nonsig
ENSG00000138698	RAP1GDS1	0.575496120291711	0.636373902655099	0.491277982413319	-0.00707055871184611	nonsig	0.211114249848762	0.441467732815131	0.520923200071152	0.0294995403397405	0.0385412680012275	0.0736634230977231	0.526496428588289	0.0328515475228951	nonsig	nonsig
ENSG00000124357	NAGK	0.576201171567633	0.637000042477443	0.50881711499813	0.0339361356720808	nonsig	0.460288035648121	0.684465909134552	0.518744163294348	0.057415055167242	0.324922671587143	0.425411854134772	0.512628587344975	0.0306145905967058	nonsig	nonsig
ENSG00000159461	AMFR	0.57722503987368	0.637978253367128	0.505176469096511	0.0215200361108756	nonsig	0.174742695437072	0.394827291659636	0.481967358918486	-0.0229278918882819	0.0472398945673067	0.0879091144239133	0.478555006349701	-0.0449167540717358	nonsig	nonsig
ENSG00000140406	TLNRD1	0.578198180319792	0.638899939679154	0.49632290009066	0.00632790489120406	nonsig	0.829744671720306	0.924161454134644	0.494752523680349	-0.0103192609532201	0.825004084804431	0.873746537079976	0.502818417437365	-0.0204929803784992	nonsig	nonsig
ENSG00000196704	AMZ2	0.578521887463502	0.639103741350508	0.493585679597801	-0.0111582458345222	nonsig	0.699943820713599	0.85245281137333	0.492840307733357	-0.0278248586173005	0.723106803383788	0.792912095753454	0.499697858097167	-0.0155514353328127	nonsig	nonsig
ENSG00000153560	UBP1	0.578685515884766	0.639130645582477	0.504615394368965	0.0156337522424967	nonsig	0.105329651528665	0.286179852495586	0.531017921465736	0.0534046400986857	0.0123170486611551	0.0279539744342436	0.533256853664179	0.0411126156882346	nonsig	nonsig
ENSG00000143442	POGZ	0.57906359258906	0.639394327813088	0.494928138056082	0.00882757557665428	nonsig	0.428945701049991	0.662325646742399	0.485324854360297	-0.0141236254359666	0.668977868073027	0.747882894204012	0.494360804641655	-0.0240422769842804	nonsig	nonsig
ENSG00000184787	UBE2G2	0.580383273435215	0.640697339859082	0.496405317847248	0.00640375560994251	nonsig	0.44799555913121	0.678381633879035	0.48141148218971	-0.041619681783438	0.357190228564292	0.458630654415651	0.481505610869555	-0.0501258560497482	nonsig	nonsig
ENSG00000160888	IER2	0.580939781879345	0.641157445657603	0.509186409945921	0.0746400218976479	nonsig	0.141991911333466	0.346200565627144	0.465958109129719	-0.0711286643665264	0.0229352965380095	0.0472185176370237	0.46083249536165	-0.155084965138723	nonsig	nonsig
ENSG00000096384	HSP90AB1	0.58125439952776	0.641350430255564	0.4976780382038	-0.0266985678359875	nonsig	0.026789337190172	0.114037116528127	0.547783163605639	0.0923997719030666	0.0243967047825764	0.0496260985138488	0.540560189971721	0.124331481488697	nonsig	nonsig
ENSG00000130592	LSP1	0.581458654286292	0.641421578009566	0.485456435875815	-0.0372148922518374	nonsig	0.426399376751969	0.660303101840651	0.513941388357718	0.0179386851992728	0.204895742963016	0.296707656818328	0.518664343950789	0.0611009360331535	nonsig	nonsig
ENSG00000007392	LUC7L	0.582628114063416	0.642402799085221	0.500691041189859	0.0125165360437373	nonsig	0.0158327724523353	0.0794929899165939	0.532952372481878	0.019452011684019	0.0369307812303799	0.0710290675046997	0.519233220502217	0.00921877934809235	nonsig	nonsig
ENSG00000274012	RN7SL2	0.582628121549944	0.642402799085221	0.491853321752582	0.00492428661284445	nonsig	0.693047370718149	0.848840475340377	0.493018188286566	-0.0137660649577478	0.684968737887215	0.761637046745831	0.495085473111731	-0.020130349231019	nonsig	nonsig
ENSG00000137714	FDX1	0.583694488984445	0.643423975486337	0.489756423830143	-0.0126816441443964	nonsig	0.145472619678299	0.351321820418573	0.526415262151465	0.0131945559057753	0.0514601935150218	0.0941694292967236	0.526340636669641	0.0290527992948211	nonsig	nonsig
ENSG00000176953	NFATC2IP	0.584384928229784	0.644030363988107	0.496332409831804	0.0144522664142268	nonsig	0.155202334194741	0.366181754046101	0.533797305109619	0.0738911631070408	0.00950495602545098	0.0222997153378295	0.535851025158034	0.0564126548151301	nonsig	nonsig
ENSG00000198804	MT-CO1	0.584874166689228	0.644414778136103	0.499524512942758	0.0066986088546641	nonsig	0.0598106019481183	0.197522539024157	0.453417530128519	-0.108250437920998	0.00109099521808446	0.00327870141178101	0.443626930285477	-0.138345362906956	nonsig	nonsig
ENSG00000014123	UFL1	0.586513120766635	0.646065461161326	0.49597737949573	0.00526487035865823	nonsig	0.715364409704229	0.862963266769784	0.507693333926268	0.0141479843791961	0.398896642532913	0.500967896164077	0.509557598160711	0.00597325421381847	nonsig	nonsig
ENSG00000064313	TAF2	0.587350910966791	0.646833052658173	0.507498430892711	0.0291593009718179	nonsig	0.573184729832898	0.772267975690889	0.493863120914306	0.00109371603045155	0.466783436535686	0.564147798330857	0.490973510652863	-0.0275822774395322	nonsig	nonsig
ENSG00000115419	GLS	0.588233533987227	0.647649637108298	0.505292170947107	0.0257231179349425	nonsig	0.0385517615364892	0.145011503025368	0.539556188019745	0.0631545458284079	0.122643569683655	0.195624380006358	0.522308930653712	0.0276930147975455	nonsig	nonsig
ENSG00000196998	WDR45	0.589505993962501	0.648894940343947	0.495894961739141	0.00321053771311803	nonsig	0.0766980273364882	0.234020776228155	0.531818383955174	0.0592629018256631	0.000626603203510973	0.00200382027938108	0.537175256466545	0.0548522778200824	nonsig	nonsig
ENSG00000048991	R3HDM1	0.589673765851136	0.648923959590135	0.497123303303684	0.00751321853123664	nonsig	0.178579629904659	0.400342902605022	0.52130119624672	0.0342343930991739	0.0675268593245261	0.118184880793383	0.517467578757536	0.0218520723433513	nonsig	nonsig
ENSG00000121691	CAT	0.590488682254638	0.649664963525901	0.493370125465185	-0.0154057984727395	nonsig	0.633774119474143	0.811266229921016	0.489238226530885	-0.0372657217758814	0.99388076540556	0.996911925613	0.496379018133235	-0.0222633314035121	nonsig	nonsig
ENSG00000197147	LRRC8B	0.591045175576417	0.650121359233024	0.498407118358238	0.0202895567041231	nonsig	1	1	0.502801618713034	0.0270574047175141	0.410381633686443	0.511750357876926	0.510419174680509	0.00517877751842911	nonsig	nonsig
ENSG00000169718	DUS1L	0.592157722810181	0.651189022280355	0.496977487272796	0.00525935779349996	nonsig	0.585384766454865	0.780456331569255	0.490661270956553	-0.0130780643633026	0.984697234630253	0.991176926895861	0.497422351891456	-0.0171246565938638	nonsig	nonsig
ENSG00000136877	FPGS	0.59301342132421	0.651973787843028	0.496955297876792	-0.00171120149655536	nonsig	0.812190799137149	0.915310308752549	0.495441810824032	-0.0115335638410014	0.829329112558918	0.877719395187471	0.502983651290476	-0.00855912238223175	nonsig	nonsig
ENSG00000140829	DHX38	0.59391290586826	0.652678918527724	0.502707106312566	0.0119351395622237	nonsig	0.4452767347149	0.675872393127262	0.511006359229777	0.00948496003026098	0.452077146336493	0.551750538441002	0.507952469301911	0.0031211258120169	nonsig	nonsig
ENSG00000153048	CARHSP1	0.593939238128519	0.652678918527724	0.493587264554659	-0.00421634115109632	nonsig	0.338653694802586	0.583018899869506	0.483701694312269	-0.0296167184144094	0.381129627814691	0.483016808075564	0.492304823412221	-0.0232455067779267	nonsig	nonsig
ENSG00000169062	UPF3A	0.594619457158213	0.653269975795796	0.495127842620124	-0.00711028021250063	nonsig	0.301815470738917	0.542520911217914	0.481255836705652	-0.0354049631305805	0.494075975152662	0.591216336369117	0.490572228438162	-0.0261116370943817	nonsig	nonsig
ENSG00000140943	MBTPS1	0.595426378727381	0.653910670607808	0.504510787216372	0.0182474810233796	nonsig	0.333586315709068	0.576875406680278	0.515520078267443	0.0131015706629874	0.4807265880569	0.578125429825472	0.505556578431789	-0.00522766754165462	nonsig	nonsig
ENSG00000100220	RTCB	0.595603216008771	0.653910670607808	0.497055150158813	0.00881606751132868	nonsig	0.991010872820324	0.99970067994012	0.503046204473696	0.0110184487901648	0.411449189867565	0.512385436174289	0.510412093229661	-0.000115254947665091	nonsig	nonsig
ENSG00000130589	HELZ2	0.595630116177956	0.653910670607808	0.496508340042984	0.00103218000097964	nonsig	0.812924238361723	0.915911939563454	0.500533641659626	-0.015901564713969	0.806121696132363	0.859501037070495	0.495980096402151	-0.0222750804395458	nonsig	nonsig
ENSG00000179051	RCC2	0.596214606314136	0.654395797267536	0.495498722524773	0.0113242907582833	nonsig	0.287759727742911	0.528402406905831	0.522190599012763	0.0624677663464799	0.0297649286715362	0.0589263406702673	0.528875796073099	0.050634899633883	nonsig	nonsig
ENSG00000099783	HNRNPM	0.596792863607009	0.654873852485071	0.501359892983713	-0.0067750112917011	nonsig	0.348512431218858	0.590810323924396	0.518566282741139	0.0323910868036611	0.430637073410613	0.531234819860566	0.516740549803844	0.0503397564851496	nonsig	nonsig
ENSG00000163938	GNL3	0.598697420172666	0.6568067083845	0.494555673194576	0.00630563995194988	nonsig	0.652951737122385	0.824998766975393	0.492529016765242	-0.0121496876309501	0.88052215560219	0.917094001828972	0.497873204262089	-0.0192000762955919	nonsig	nonsig
ENSG00000147439	BIN3	0.599154330980131	0.657150866364202	0.492021327179474	-0.00291295335692517	nonsig	0.496949601954549	0.713942573892051	0.510317072086094	0.0117986309953498	0.161127057946721	0.244757387923701	0.516842050599327	0.0179609244605955	nonsig	nonsig
ENSG00000111331	OAS3	0.599677592152631	0.657567615385525	0.491934154552313	-0.0114894854310172	nonsig	0.00156435335050588	0.0132240423322625	0.554298038866901	0.0828928557733087	2.64047616353967e-05	0.000117528080644845	0.549135826948225	0.091615656866484	nonsig	nonsig
ENSG00000048707	VPS13D	0.600454960985184	0.658262736732205	0.501157018505956	0.0115647485516241	nonsig	0.359205620978875	0.600508049060859	0.489082581046827	-0.00789700112895078	0.576390280603185	0.663722857845444	0.492038088763626	-0.0232280658251602	nonsig	nonsig
ENSG00000174373	RALGAPA1	0.600846224715537	0.658534350422641	0.494184793289927	0.00410160469298856	nonsig	0.546127470040638	0.752204873030522	0.508516031484858	0.0198210578405828	0.233240433422504	0.328414254504484	0.510983330264705	0.0144102009060325	nonsig	nonsig
ENSG00000148158	SNX30	0.601129565329666	0.658687577673791	0.496270596514363	0.00686364973946196	nonsig	0.977639336549	0.99478592723486	0.501734335393783	0.0039001161450128	0.60080104794939	0.685824253438829	0.506944542797928	-0.00689373752384235	nonsig	nonsig
ENSG00000089060	SLC8B1	0.604168198748055	0.661859122476683	0.507225818313226	0.0317020683145249	nonsig	0.258795902875844	0.495872400124111	0.524347400720416	0.0617606312504819	0.162270855229797	0.246087559368651	0.519098672936111	0.0308116368339508	nonsig	nonsig
ENSG00000099337	KCNK6	0.608392878289764	0.666328142833348	0.499171067563541	0.0145187764376767	nonsig	0.910893857295316	0.963821053983907	0.500978343042647	-0.00734916821905393	0.43344321145931	0.534265618422448	0.504900363986574	-0.021889473160805	nonsig	nonsig
ENSG00000168275	COA6	0.609352064792204	0.667219428616422	0.494894853962075	0.00252292635426578	nonsig	0.61809575350069	0.802842177417114	0.510406012362698	0.0401548538608112	0.0608191090996662	0.108818640216496	0.520722685663839	0.0369169085970486	nonsig	nonsig
ENSG00000014824	SLC30A9	0.612587890552249	0.670602535721439	0.495982134366303	0.0014223105910585	nonsig	0.527766099515758	0.739517139138264	0.508582736692311	0.00979069594146586	0.164108210806008	0.248381457582048	0.512319363991295	0.00841935492950953	nonsig	nonsig
ENSG00000127526	SLC35E1	0.613449430013818	0.671385507830529	0.498036238453589	0.00959306949875895	nonsig	0.576387025445034	0.775079105452389	0.489816338328812	-0.017521151120454	0.541173036175537	0.633877534196085	0.489318811638128	-0.0284324453737188	nonsig	nonsig
ENSG00000011600	TYROBP	0.614284625035461	0.672139280946049	0.486412164860872	-0.059138602922411	nonsig	0.649759318647682	0.82322323492899	0.484457686663405	-0.0616842130724252	0.518420849423014	0.613944071742507	0.490973510652863	-0.00748656288228184	nonsig	nonsig
ENSG00000113456	RAD1	0.615162646553545	0.672939543512329	0.495110408094692	-0.00294578542504729	nonsig	0.735049984401458	0.87707789796653	0.508093565170988	0.0180603754045768	0.0593000562682641	0.106341523335312	0.517934954513481	0.0245526021990091	nonsig	nonsig
ENSG00000189180	ZNF33A	0.616034581155459	0.67373276761735	0.489967223092187	-0.00120710144211839	nonsig	0.963818111402424	0.99007320424754	0.501400809356517	0.00706086112383151	0.57272596743917	0.660859810052389	0.508988721609283	0.0102452112195205	nonsig	nonsig
ENSG00000122223	CD244	0.616409874912987	0.673982586603693	0.49319102534029	-0.0104889080169143	nonsig	0.328922273075788	0.571314952525221	0.511940232134122	0.00867781049931179	0.0373073136675999	0.0715433608109553	0.518997172140628	0.0243785064122262	nonsig	nonsig
ENSG00000279549	AP000437.1	0.616782533452037	0.67422940591029	0.501810020731236	0.0104253571771734	nonsig	0.00970431993915181	0.0562997777506544	0.527949481922889	0.0391781720978825	0.0190369064833272	0.0402767929239228	0.520529126007336	0.0267299456980145	nonsig	nonsig
ENSG00000100902	PSMA6	0.61777260781194	0.675150868599427	0.494991536330381	0.00196983601181962	nonsig	0.73697020483988	0.877290861221844	0.496509094143283	-0.00701768918673825	0.440639699750585	0.541681109604991	0.507265568569689	-0.00259461697013259	nonsig	nonsig
ENSG00000279432	AC015799.1	0.618569066246222	0.67586034404855	0.493146646548281	0.000887594072382307	nonsig	0.405013808568701	0.642871340180429	0.515297727575933	0.0202106619281518	0.189113886016098	0.278282084590415	0.515959229726986	0.0174527242771503	nonsig	nonsig
ENSG00000204070	SYS1	0.620036518890452	0.677302448271431	0.49227492027667	0.00183957547015674	nonsig	0.310772029995662	0.55297900180306	0.515809134166407	0.0261507946005957	0.0340669168505918	0.0661027828445522	0.526069181053814	0.0274437159691195	nonsig	nonsig
ENSG00000061938	TNK2	0.622471080493485	0.679800044832128	0.506710707334546	0.0261226682988263	nonsig	0.333587961261727	0.576875406680278	0.516209365411126	0.0179455107392672	0.531897067914252	0.62640798400638	0.502648462617021	-0.00884793527704197	nonsig	nonsig
ENSG00000130414	NDUFA10	0.62356863899856	0.680836660567308	0.501264795572265	0.017100979927034	nonsig	0.522794760365248	0.735696153117486	0.510717303330813	0.00592767854671029	0.69450698451471	0.769217248611388	0.503384933505177	-0.00719967330257805	nonsig	nonsig
ENSG00000143751	SDE2	0.625826628406108	0.68313948566975	0.492225786614088	6.87255260230577e-05	nonsig	0.146268716046209	0.352350203640972	0.522657535464935	0.0193231032162433	0.056826354330057	0.102627367186396	0.520977617894354	0.0195015743240795	nonsig	nonsig
ENSG00000223865	HLA-DPB1	0.627150935593494	0.684366908683521	0.492986565905676	-0.0206914950003161	nonsig	2.42444120319455e-24	1.39072008518247e-21	0.750478053986748	0.900697926512562	6.61799489546148e-45	5.2362032026332e-43	0.739407329773724	0.918407558378571	up	up
ENSG00000147168	IL2RG	0.627249339272802	0.684366908683521	0.503536038749025	0.0077512247777442	nonsig	5.76964607313037e-05	0.000900575028217526	0.57224173967181	0.154817785589196	4.74935285651303e-11	4.97597722797679e-10	0.57855925522021	0.156478776420311	nonsig	nonsig
ENSG00000215154	AC141586.1	0.627879642399513	0.684891770613588	0.50599906170554	0.0190126483425197	nonsig	0.0319287761162674	0.127742941235877	0.533130253035087	0.0565608765365628	0.000599914426627452	0.001934650248625	0.531871249781655	0.0370914006432085	nonsig	nonsig
ENSG00000111269	CREBL2	0.629238328227725	0.686210714885226	0.50016325055632	0.0115473945192006	nonsig	0.458253636308856	0.684258199521037	0.49415217681327	0.0057090929512251	0.976625346034962	0.984839278758873	0.498139938910684	-0.00515463289882132	nonsig	nonsig
ENSG00000135837	CEP350	0.630500273601333	0.687423557984442	0.507794817825059	0.0402595351123208	nonsig	0.289122055510384	0.529312383731698	0.473295681949571	-0.0512507949846016	0.0571585592459415	0.10310559291652	0.464524291736891	-0.0905362277942748	nonsig	nonsig
ENSG00000165934	CPSF2	0.630939037457589	0.687738537504246	0.502542270799389	0.0146917990948558	nonsig	0.253858124488061	0.491127712173573	0.479632676657624	-0.0377772582424173	0.017116309263581	0.0368204714752508	0.472974823081753	-0.0545830408578578	nonsig	nonsig
ENSG00000151553	FAM160B1	0.631271810510237	0.68793786236796	0.503531283878453	0.017248168995943	nonsig	0.978883733437956	0.995368369764409	0.50084493262774	-0.00148531407768415	0.626043958404509	0.709432365274919	0.494164884501537	-0.020073409171087	nonsig	nonsig
ENSG00000178913	TAF7	0.632174367892911	0.68875787613024	0.494490689963419	-0.00863283611517199	nonsig	0.786533791728352	0.903028163683114	0.493974296260061	-0.015984584609812	0.853965937643776	0.896814799468064	0.503757889916486	-0.00719330662357299	nonsig	nonsig
ENSG00000109445	ZNF330	0.634512181940603	0.691140850445153	0.497519542518053	0.0168638835620865	nonsig	0.915881491904437	0.966107850612198	0.493863120914306	-0.0264597052430691	0.282910442418881	0.381958228967416	0.486868629644842	-0.0453973068039375	nonsig	nonsig
ENSG00000023318	ERP44	0.635529427733537	0.692084609366208	0.494051656913899	-0.00755775669442327	nonsig	0.261501902743277	0.498973900910144	0.479432561035265	-0.0165977969012863	0.938371982389393	0.960124739975614	0.49947833312089	-0.00407759655573411	nonsig	nonsig
ENSG00000171497	PPID	0.63581443897205	0.69223071422129	0.505877020027515	0.0209548406096608	nonsig	0.620329430367234	0.804534549880014	0.506915106505981	0.0141860889006457	0.969623813762467	0.980304842775052	0.499603438752532	-0.00984707190089769	nonsig	nonsig
ENSG00000163257	DCAF16	0.637589936206479	0.693841426169462	0.496578078144713	0.0102174241231178	nonsig	0.186402317016705	0.411979948203359	0.521167785831814	0.0297778115051648	0.0322104510629725	0.0629530493730753	0.522438757252586	0.0174024717797979	nonsig	nonsig
ENSG00000128294	TPST2	0.637596272424628	0.693841426169462	0.499575231562197	0.00582428725774609	nonsig	0.852887295107106	0.933701032987286	0.506959576644283	0.0273963922443977	0.102408192561119	0.167959683939591	0.517167797338319	0.0261756952708524	nonsig	nonsig
ENSG00000157637	SLC38A10	0.638226788662284	0.694237257293379	0.493270273183164	-0.00278842403418182	nonsig	0.147041171691969	0.353654054976126	0.482901231822831	-0.0266463211010216	0.536488291502089	0.630459608118588	0.49660562456036	-0.0217282455793206	nonsig	nonsig
